row_index,solute_max_tanimoto,solute_min_descriptor_distance,solute_scaffold_novel,solute_scaffold_similarity,solute_local_density,solute_scaffold_in_train_and_val,solute_scaffold_train_and_val_count,solute_top3_mean_tanimoto,solute_top5_mean_tanimoto,solute_neighbor_count_ge_0_5,solute_neighbor_count_ge_0_7,solute_neighbor_count_ge_0_8,solute_top1_top2_tanimoto_gap,solute_same_scaffold_neighbor_count_ge_0_5,solute_other_scaffold_neighbor_count_ge_0_5
5287,0.39285714285714285,999.0,1.0,0.4714285714285714,0.0,0.0,0.0,0.3595708020050125,0.3508302005012531,0.0,0.0,0.0,0.04910714285714285,0.0,0.0
5288,0.39285714285714285,999.0,1.0,0.4714285714285714,0.0,0.0,0.0,0.3595708020050125,0.3508302005012531,0.0,0.0,0.0,0.04910714285714285,0.0,0.0
5289,0.35555555555555557,999.0,1.0,0.5373134328358209,0.0,0.0,0.0,0.31953658755843223,0.3081240689371757,0.0,0.0,0.0,0.053472222222222254,0.0,0.0
5290,0.35555555555555557,999.0,1.0,0.5373134328358209,0.0,0.0,0.0,0.31953658755843223,0.3081240689371757,0.0,0.0,0.0,0.053472222222222254,0.0,0.0
5291,0.6363636363636364,999.0,1.0,1.0,0.0,0.0,0.0,0.6054216867469879,0.5843439211391018,10.0,0.0,0.0,0.022727272727272707,0.0,10.0
5292,0.5728155339805825,999.0,1.0,1.0,0.0,0.0,0.0,0.529126213592233,0.510570966250578,3.0,0.0,0.0,0.058252427184465994,0.0,3.0
5293,0.5728155339805825,999.0,1.0,1.0,0.0,0.0,0.0,0.529126213592233,0.510570966250578,3.0,0.0,0.0,0.058252427184465994,0.0,3.0
5294,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8133718133718134,0.7402267982913144,21.0,2.0,1.0,0.2222222222222222,0.0,21.0
5295,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8133718133718134,0.7402267982913144,21.0,2.0,1.0,0.2222222222222222,0.0,21.0
5296,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8133718133718134,0.7402267982913144,21.0,2.0,1.0,0.2222222222222222,0.0,21.0
5297,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8133718133718134,0.7402267982913144,21.0,2.0,1.0,0.2222222222222222,0.0,21.0
5298,0.9285714285714286,999.0,1.0,1.0,0.0,0.0,0.0,0.7843180482069371,0.7037410120743455,26.0,3.0,1.0,0.21252204585537926,0.0,26.0
5299,0.7710843373493976,999.0,1.0,1.0,0.0,0.0,0.0,0.6637762340704719,0.6323193618908627,12.0,1.0,0.0,0.15722295121078378,0.0,12.0
5300,0.7710843373493976,999.0,1.0,1.0,0.0,0.0,0.0,0.6637762340704719,0.6323193618908627,12.0,1.0,0.0,0.15722295121078378,0.0,12.0
5301,0.7529411764705882,999.0,1.0,0.6825396825396826,0.0,0.0,0.0,0.7003088414853121,0.6793474960834536,13.0,1.0,0.0,0.07162249515190688,0.0,13.0
5302,0.7529411764705882,999.0,1.0,0.6825396825396826,0.0,0.0,0.0,0.7003088414853121,0.6793474960834536,13.0,1.0,0.0,0.07162249515190688,0.0,13.0
5303,0.7529411764705882,999.0,1.0,0.6825396825396826,0.0,0.0,0.0,0.7003088414853121,0.6793474960834536,13.0,1.0,0.0,0.07162249515190688,0.0,13.0
5304,0.717948717948718,999.0,1.0,1.0,0.0,0.0,0.0,0.6936059720869848,0.6628022387143757,14.0,1.0,0.0,0.021746186303148285,0.0,14.0
5305,0.717948717948718,999.0,1.0,1.0,0.0,0.0,0.0,0.6936059720869848,0.6628022387143757,14.0,1.0,0.0,0.021746186303148285,0.0,14.0
5306,0.717948717948718,999.0,1.0,1.0,0.0,0.0,0.0,0.6936059720869848,0.6628022387143757,14.0,1.0,0.0,0.021746186303148285,0.0,14.0
5307,0.717948717948718,999.0,1.0,1.0,0.0,0.0,0.0,0.6936059720869848,0.6628022387143757,14.0,1.0,0.0,0.021746186303148285,0.0,14.0
5308,0.717948717948718,999.0,1.0,1.0,0.0,0.0,0.0,0.6936059720869848,0.6628022387143757,14.0,1.0,0.0,0.021746186303148285,0.0,14.0
5309,0.6081081081081081,999.0,1.0,0.7575757575757576,0.0,0.0,0.0,0.5848575848575849,0.5545290087458763,5.0,0.0,0.0,0.017199017199017175,0.0,5.0
5310,0.6081081081081081,999.0,1.0,0.7575757575757576,0.0,0.0,0.0,0.5848575848575849,0.5545290087458763,5.0,0.0,0.0,0.017199017199017175,0.0,5.0
5311,0.6081081081081081,999.0,1.0,0.7575757575757576,0.0,0.0,0.0,0.5848575848575849,0.5545290087458763,5.0,0.0,0.0,0.017199017199017175,0.0,5.0
5312,0.6081081081081081,999.0,1.0,0.7575757575757576,0.0,0.0,0.0,0.5848575848575849,0.5545290087458763,5.0,0.0,0.0,0.017199017199017175,0.0,5.0
5313,0.6081081081081081,999.0,1.0,0.7575757575757576,0.0,0.0,0.0,0.5848575848575849,0.5545290087458763,5.0,0.0,0.0,0.017199017199017175,0.0,5.0
5314,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8496909392431781,0.8083859921173353,23.0,9.0,1.0,0.21212121212121215,0.0,23.0
5315,0.75,999.0,1.0,0.7183098591549296,0.0,0.0,0.0,0.6994949494949494,0.6706641690241353,13.0,1.0,0.0,0.06818181818181823,0.0,13.0
5316,0.75,999.0,1.0,0.7183098591549296,0.0,0.0,0.0,0.6994949494949494,0.6706641690241353,13.0,1.0,0.0,0.06818181818181823,0.0,13.0
5317,0.7536231884057971,999.0,1.0,1.0,0.0,0.0,0.0,0.7178743961352657,0.6783787836769071,21.0,2.0,0.0,0.04695652173913045,0.0,21.0
5318,0.7536231884057971,999.0,1.0,1.0,0.0,0.0,0.0,0.7178743961352657,0.6783787836769071,21.0,2.0,0.0,0.04695652173913045,0.0,21.0
5319,0.7536231884057971,999.0,1.0,1.0,0.0,0.0,0.0,0.7178743961352657,0.6783787836769071,21.0,2.0,0.0,0.04695652173913045,0.0,21.0
5320,0.7222222222222222,999.0,1.0,1.0,0.0,0.0,0.0,0.6966736966736967,0.6645491808169293,19.0,1.0,0.0,0.03391053391053389,0.0,19.0
5321,0.7222222222222222,999.0,1.0,1.0,0.0,0.0,0.0,0.6966736966736967,0.6645491808169293,19.0,1.0,0.0,0.03391053391053389,0.0,19.0
5322,0.6753246753246753,999.0,1.0,1.0,0.0,0.0,0.0,0.6600675747017211,0.6290357139031583,16.0,0.0,0.0,0.01678808995882164,0.0,16.0
5323,0.6753246753246753,999.0,1.0,1.0,0.0,0.0,0.0,0.6600675747017211,0.6290357139031583,16.0,0.0,0.0,0.01678808995882164,0.0,16.0
5324,0.65,999.0,1.0,1.0,0.0,0.0,0.0,0.6362745098039215,0.6073221478744298,12.0,0.0,0.0,0.014705882352941235,0.0,12.0
5325,0.65,999.0,1.0,1.0,0.0,0.0,0.0,0.6362745098039215,0.6073221478744298,12.0,0.0,0.0,0.014705882352941235,0.0,12.0
5326,0.65,999.0,1.0,1.0,0.0,0.0,0.0,0.6362745098039215,0.6073221478744298,12.0,0.0,0.0,0.014705882352941235,0.0,12.0
5327,0.65,999.0,1.0,1.0,0.0,0.0,0.0,0.6362745098039215,0.6073221478744298,12.0,0.0,0.0,0.014705882352941235,0.0,12.0
5328,0.65,999.0,1.0,1.0,0.0,0.0,0.0,0.6362745098039215,0.6073221478744298,12.0,0.0,0.0,0.014705882352941235,0.0,12.0
5329,0.65,999.0,1.0,1.0,0.0,0.0,0.0,0.6362745098039215,0.6073221478744298,12.0,0.0,0.0,0.014705882352941235,0.0,12.0
5330,0.7027027027027027,999.0,1.0,0.7741935483870968,0.0,0.0,0.0,0.6786962595506899,0.6481579597856897,17.0,1.0,0.0,0.03181662675333563,0.0,17.0
5331,0.7027027027027027,999.0,1.0,0.7741935483870968,0.0,0.0,0.0,0.6786962595506899,0.6481579597856897,17.0,1.0,0.0,0.03181662675333563,0.0,17.0
5332,0.7027027027027027,999.0,1.0,0.7741935483870968,0.0,0.0,0.0,0.6786962595506899,0.6481579597856897,17.0,1.0,0.0,0.03181662675333563,0.0,17.0
5333,0.7361111111111112,999.0,1.0,0.7666666666666667,0.0,0.0,0.0,0.6954947888492192,0.6610072327175655,20.0,1.0,0.0,0.056623931623931645,0.0,20.0
5334,0.7361111111111112,999.0,1.0,0.7666666666666667,0.0,0.0,0.0,0.6954947888492192,0.6610072327175655,20.0,1.0,0.0,0.056623931623931645,0.0,20.0
5335,0.7464788732394366,999.0,1.0,0.7666666666666667,0.0,0.0,0.0,0.6975442397977609,0.658444118208948,20.0,1.0,0.0,0.06699169375225711,0.0,20.0
5336,0.7464788732394366,999.0,1.0,0.7666666666666667,0.0,0.0,0.0,0.6975442397977609,0.658444118208948,20.0,1.0,0.0,0.06699169375225711,0.0,20.0
5337,0.7941176470588235,999.0,1.0,1.0,0.0,0.0,0.0,0.7178842828997628,0.6808558830230657,22.0,1.0,0.0,0.10990712074303399,0.0,22.0
5338,0.6419753086419753,999.0,1.0,0.7384615384615385,0.0,0.0,0.0,0.6101951829921178,0.5828072888511577,9.0,0.0,0.0,0.04427415921668787,0.0,9.0
5339,0.6419753086419753,999.0,1.0,0.7384615384615385,0.0,0.0,0.0,0.6101951829921178,0.5828072888511577,9.0,0.0,0.0,0.04427415921668787,0.0,9.0
5340,0.6419753086419753,999.0,1.0,0.7384615384615385,0.0,0.0,0.0,0.6101951829921178,0.5828072888511577,9.0,0.0,0.0,0.04427415921668787,0.0,9.0
5341,0.7878787878787878,999.0,1.0,1.0,0.0,0.0,0.0,0.7487373737373737,0.7060716925351072,22.0,3.0,0.0,0.051767676767676685,0.0,22.0
5342,0.7878787878787878,999.0,1.0,1.0,0.0,0.0,0.0,0.7487373737373737,0.7060716925351072,22.0,3.0,0.0,0.051767676767676685,0.0,22.0
5343,0.7536231884057971,999.0,1.0,1.0,0.0,0.0,0.0,0.7103890160183067,0.6738875556067317,21.0,1.0,0.0,0.06028985507246376,0.0,21.0
5344,0.7536231884057971,999.0,1.0,1.0,0.0,0.0,0.0,0.7103890160183067,0.6738875556067317,21.0,1.0,0.0,0.06028985507246376,0.0,21.0
5345,0.7536231884057971,999.0,1.0,1.0,0.0,0.0,0.0,0.7103890160183067,0.6738875556067317,21.0,1.0,0.0,0.06028985507246376,0.0,21.0
5346,0.7222222222222222,999.0,1.0,1.0,0.0,0.0,0.0,0.6895872528783921,0.6602973145397465,21.0,1.0,0.0,0.03391053391053389,0.0,21.0
5347,0.7162162162162162,999.0,1.0,0.6923076923076923,0.0,0.0,0.0,0.6709541858932103,0.6340605904616593,19.0,1.0,0.0,0.05371621621621625,0.0,19.0
5348,0.7162162162162162,999.0,1.0,0.6923076923076923,0.0,0.0,0.0,0.6709541858932103,0.6340605904616593,19.0,1.0,0.0,0.05371621621621625,0.0,19.0
5349,0.7428571428571429,999.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.7007974481658691,0.6652182252671848,21.0,1.0,0.0,0.05864661654135339,0.0,21.0
5350,0.7428571428571429,999.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.7007974481658691,0.6652182252671848,21.0,1.0,0.0,0.05864661654135339,0.0,21.0
5351,0.7428571428571429,999.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.7007974481658691,0.6652182252671848,21.0,1.0,0.0,0.05864661654135339,0.0,21.0
5352,0.44,999.0,1.0,0.45652173913043476,0.0,0.0,0.0,0.3925033575073866,0.3804599976977093,0.0,0.0,0.0,0.07013698630136989,0.0,0.0
5353,0.4642857142857143,999.0,1.0,0.4473684210526316,0.0,0.0,0.0,0.39792524548622116,0.3769369654735509,0.0,0.0,0.0,0.09843205574912894,0.0,0.0
5354,0.38961038961038963,999.0,1.0,0.46774193548387094,0.0,0.0,0.0,0.32786754589080175,0.3094220419458147,0.0,0.0,0.0,0.08728480821504081,0.0,0.0
5355,0.5846153846153846,999.0,1.0,0.6730769230769231,0.0,0.0,0.0,0.46327739559446873,0.4330925428267108,1.0,0.0,0.0,0.18183760683760686,0.0,1.0
5356,0.7704918032786885,999.0,1.0,1.0,0.0,0.0,0.0,0.6764315400600323,0.6379528574998158,12.0,1.0,0.0,0.13668898637728,0.0,12.0
5357,0.7121212121212122,999.0,1.0,1.0,0.0,0.0,0.0,0.657974337974338,0.6110651094265551,11.0,1.0,0.0,0.07698607698607707,0.0,11.0
5358,0.6986301369863014,999.0,1.0,1.0,0.0,0.0,0.0,0.6570606365126913,0.6193654696873049,17.0,0.0,0.0,0.036467974824139215,0.0,17.0
5359,0.6986301369863014,999.0,1.0,1.0,0.0,0.0,0.0,0.6570606365126913,0.6193654696873049,17.0,0.0,0.0,0.036467974824139215,0.0,17.0
5360,0.6986301369863014,999.0,1.0,1.0,0.0,0.0,0.0,0.6570606365126913,0.6193654696873049,17.0,0.0,0.0,0.036467974824139215,0.0,17.0
5361,0.7833333333333333,999.0,1.0,1.0,0.0,0.0,0.0,0.6866644310306281,0.6475721353208859,14.0,1.0,0.0,0.14047619047619042,0.0,14.0
5362,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8101055806938161,0.7527300150829562,29.0,2.0,1.0,0.24615384615384617,0.0,29.0
5363,0.5428571428571428,999.0,1.0,0.6481481481481481,0.0,0.0,0.0,0.5110910186859554,0.48384380040076247,2.0,0.0,0.0,0.023869801084990927,0.0,2.0
5364,0.5,999.0,1.0,0.7068965517241379,0.0,0.0,0.0,0.47218782249742003,0.4543886428655406,1.0,0.0,0.0,0.017647058823529405,0.0,1.0
5365,0.4810126582278481,999.0,1.0,0.7068965517241379,0.0,0.0,0.0,0.4548810893747603,0.4377831937365223,0.0,0.0,0.0,0.015103567318757227,0.0,0.0
5366,0.4810126582278481,999.0,1.0,0.7068965517241379,0.0,0.0,0.0,0.4548810893747603,0.4377831937365223,0.0,0.0,0.0,0.015103567318757227,0.0,0.0
5367,0.5135135135135135,999.0,1.0,0.7068965517241379,0.0,0.0,0.0,0.4910809472618352,0.47013974384827667,1.0,0.0,0.0,0.019537609899055675,0.0,1.0
5368,0.7945205479452054,999.0,1.0,1.0,0.0,0.0,0.0,0.6414255485020603,0.5886852544501489,5.0,1.0,0.0,0.18476445038422984,0.0,5.0
5369,0.640625,999.0,1.0,1.0,0.0,0.0,0.0,0.6081448412698413,0.5772917753859534,7.0,0.0,0.0,0.013958333333333295,0.0,7.0
5370,0.9285714285714286,999.0,1.0,1.0,0.0,0.0,0.0,0.7843180482069371,0.7037410120743455,26.0,3.0,1.0,0.21252204585537926,0.0,26.0
5371,0.9285714285714286,999.0,1.0,1.0,0.0,0.0,0.0,0.7843180482069371,0.7037410120743455,26.0,3.0,1.0,0.21252204585537926,0.0,26.0
5372,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8363636363636363,0.7198996435616154,10.0,3.0,1.0,0.23333333333333328,0.0,10.0
5373,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8363636363636363,0.7198996435616154,10.0,3.0,1.0,0.23333333333333328,0.0,10.0
5374,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8363636363636363,0.7198996435616154,10.0,3.0,1.0,0.23333333333333328,0.0,10.0
5375,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8363636363636363,0.7198996435616154,10.0,3.0,1.0,0.23333333333333328,0.0,10.0
5376,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8363636363636363,0.7198996435616154,10.0,3.0,1.0,0.23333333333333328,0.0,10.0
5377,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8363636363636363,0.7198996435616154,10.0,3.0,1.0,0.23333333333333328,0.0,10.0
5378,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8308243727598565,0.7614154709245874,14.0,3.0,1.0,0.23333333333333328,0.0,14.0
5379,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8308243727598565,0.7614154709245874,14.0,3.0,1.0,0.23333333333333328,0.0,14.0
5380,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8308243727598565,0.7614154709245874,14.0,3.0,1.0,0.23333333333333328,0.0,14.0
5381,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8308243727598565,0.7614154709245874,14.0,3.0,1.0,0.23333333333333328,0.0,14.0
5382,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8308243727598565,0.7614154709245874,14.0,3.0,1.0,0.23333333333333328,0.0,14.0
5383,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8308243727598565,0.7614154709245874,14.0,3.0,1.0,0.23333333333333328,0.0,14.0
5384,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8308243727598565,0.7614154709245874,14.0,3.0,1.0,0.23333333333333328,0.0,14.0
5385,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.8308243727598565,0.7614154709245874,14.0,3.0,1.0,0.23333333333333328,0.0,14.0
5386,0.5846153846153846,999.0,1.0,0.6481481481481481,0.0,0.0,0.0,0.5226495726495727,0.4852845396516283,2.0,0.0,0.0,0.08461538461538465,0.0,2.0
5387,0.5846153846153846,999.0,1.0,0.6481481481481481,0.0,0.0,0.0,0.5226495726495727,0.4852845396516283,2.0,0.0,0.0,0.08461538461538465,0.0,2.0
5388,0.5846153846153846,999.0,1.0,0.6481481481481481,0.0,0.0,0.0,0.5226495726495727,0.4852845396516283,2.0,0.0,0.0,0.08461538461538465,0.0,2.0
5389,0.6031746031746031,999.0,1.0,0.6730769230769231,0.0,0.0,0.0,0.515094447297837,0.48474294288850617,1.0,0.0,0.0,0.12859833198816245,0.0,1.0
5390,0.6031746031746031,999.0,1.0,0.6730769230769231,0.0,0.0,0.0,0.515094447297837,0.48474294288850617,1.0,0.0,0.0,0.12859833198816245,0.0,1.0
5391,0.5238095238095238,999.0,1.0,0.5,0.0,0.0,0.0,0.44256854256854256,0.4142534543082488,1.0,0.0,0.0,0.10562770562770568,0.0,1.0
5392,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.5060041407867495,0.4001000690131125,1.0,1.0,1.0,0.7391304347826086,0.0,1.0
5393,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.5060041407867495,0.4001000690131125,1.0,1.0,1.0,0.7391304347826086,0.0,1.0
5394,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.5060041407867495,0.4001000690131125,1.0,1.0,1.0,0.7391304347826086,0.0,1.0
5395,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.5060041407867495,0.4001000690131125,1.0,1.0,1.0,0.7391304347826086,0.0,1.0
5396,0.48333333333333334,999.0,1.0,0.5,0.0,0.0,0.0,0.47302020990545574,0.4582285591832361,0.0,0.0,0.0,0.007923497267759594,0.0,0.0
5397,0.3902439024390244,999.0,0.0,1.0,0.0,1.0,6.0,0.34138087080823026,0.3274310180286102,0.0,0.0,0.0,0.07156258375770574,0.0,0.0
5398,0.6031746031746031,999.0,1.0,0.6730769230769231,0.0,0.0,0.0,0.515094447297837,0.48474294288850617,1.0,0.0,0.0,0.12859833198816245,0.0,1.0
5399,0.3404255319148936,999.0,1.0,0.34615384615384615,0.0,0.0,0.0,0.33455192415490725,0.33259928636107616,0.0,0.0,0.0,0.007092198581560294,0.0,0.0
5400,0.48,999.0,1.0,0.46153846153846156,0.0,0.0,0.0,0.46979591836734697,0.4460232092837135,0.0,0.0,0.0,0.010612244897959144,0.0,0.0
5401,0.48,999.0,1.0,0.46153846153846156,0.0,0.0,0.0,0.46979591836734697,0.4460232092837135,0.0,0.0,0.0,0.010612244897959144,0.0,0.0
5402,0.48,999.0,1.0,0.46153846153846156,0.0,0.0,0.0,0.46979591836734697,0.4460232092837135,0.0,0.0,0.0,0.010612244897959144,0.0,0.0
5403,0.4339622641509434,999.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.42602333608622917,0.41104976086108164,0.0,0.0,0.0,0.00803633822501748,0.0,0.0
5404,0.4339622641509434,999.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.42602333608622917,0.41104976086108164,0.0,0.0,0.0,0.00803633822501748,0.0,0.0
5405,0.4339622641509434,999.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.42602333608622917,0.41104976086108164,0.0,0.0,0.0,0.00803633822501748,0.0,0.0
5406,0.5434782608695652,999.0,1.0,0.627906976744186,0.0,0.0,0.0,0.5380659546157442,0.5310493185321584,6.0,0.0,0.0,0.0050167224080267525,0.0,6.0
5407,0.5434782608695652,999.0,1.0,0.627906976744186,0.0,0.0,0.0,0.5380659546157442,0.5310493185321584,6.0,0.0,0.0,0.0050167224080267525,0.0,6.0
5408,0.5434782608695652,999.0,1.0,0.627906976744186,0.0,0.0,0.0,0.5380659546157442,0.5310493185321584,6.0,0.0,0.0,0.0050167224080267525,0.0,6.0
5409,0.8409090909090909,999.0,1.0,0.8108108108108109,0.0,0.0,0.0,0.6683100849767515,0.6244276094276093,9.0,1.0,1.0,0.24831649831649838,0.0,9.0
5410,0.8409090909090909,999.0,1.0,0.8108108108108109,0.0,0.0,0.0,0.6683100849767515,0.6244276094276093,9.0,1.0,1.0,0.24831649831649838,0.0,9.0
5411,0.5434782608695652,999.0,1.0,0.627906976744186,0.0,0.0,0.0,0.5380659546157442,0.5310493185321584,6.0,0.0,0.0,0.0050167224080267525,0.0,6.0
5412,0.8409090909090909,999.0,1.0,0.8108108108108109,0.0,0.0,0.0,0.6683100849767515,0.6244276094276093,9.0,1.0,1.0,0.24831649831649838,0.0,9.0
5413,0.8409090909090909,999.0,1.0,0.8108108108108109,0.0,0.0,0.0,0.6683100849767515,0.6244276094276093,9.0,1.0,1.0,0.24831649831649838,0.0,9.0
5414,0.8409090909090909,999.0,1.0,0.8108108108108109,0.0,0.0,0.0,0.6683100849767515,0.6244276094276093,9.0,1.0,1.0,0.24831649831649838,0.0,9.0
5415,0.8409090909090909,999.0,1.0,0.8108108108108109,0.0,0.0,0.0,0.6683100849767515,0.6244276094276093,9.0,1.0,1.0,0.24831649831649838,0.0,9.0
5416,0.5873015873015873,999.0,1.0,0.6341463414634146,0.0,0.0,0.0,0.574122174122174,0.5662987012987013,10.0,0.0,0.0,0.015873015873015928,0.0,10.0
5417,0.5873015873015873,999.0,1.0,0.6341463414634146,0.0,0.0,0.0,0.574122174122174,0.5662987012987013,10.0,0.0,0.0,0.015873015873015928,0.0,10.0
5418,0.5873015873015873,999.0,1.0,0.6341463414634146,0.0,0.0,0.0,0.574122174122174,0.5662987012987013,10.0,0.0,0.0,0.015873015873015928,0.0,10.0
5419,0.5873015873015873,999.0,1.0,0.6341463414634146,0.0,0.0,0.0,0.574122174122174,0.5662987012987013,10.0,0.0,0.0,0.015873015873015928,0.0,10.0
5420,0.9761904761904762,999.0,1.0,0.9714285714285714,0.0,0.0,0.0,0.7137829490770667,0.6524263146554168,9.0,1.0,1.0,0.3879551820728291,0.0,9.0
5421,0.9761904761904762,999.0,1.0,0.9714285714285714,0.0,0.0,0.0,0.7137829490770667,0.6524263146554168,9.0,1.0,1.0,0.3879551820728291,0.0,9.0
5422,0.9761904761904762,999.0,1.0,0.9714285714285714,0.0,0.0,0.0,0.7137829490770667,0.6524263146554168,9.0,1.0,1.0,0.3879551820728291,0.0,9.0
5423,0.9761904761904762,999.0,1.0,0.9714285714285714,0.0,0.0,0.0,0.7137829490770667,0.6524263146554168,9.0,1.0,1.0,0.3879551820728291,0.0,9.0
5424,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9442508710801394,0.7979351380326991,6.0,3.0,3.0,0.024390243902439046,0.0,6.0
5425,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9442508710801394,0.7979351380326991,6.0,3.0,3.0,0.024390243902439046,0.0,6.0
5426,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9442508710801394,0.7979351380326991,6.0,3.0,3.0,0.024390243902439046,0.0,6.0
5427,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9442508710801394,0.7979351380326991,6.0,3.0,3.0,0.024390243902439046,0.0,6.0
5428,0.5833333333333334,999.0,1.0,0.625,0.0,0.0,0.0,0.5730926779313875,0.5640576269608528,10.0,0.0,0.0,0.011904761904761973,0.0,10.0
5429,0.5833333333333334,999.0,1.0,0.625,0.0,0.0,0.0,0.5730926779313875,0.5640576269608528,10.0,0.0,0.0,0.011904761904761973,0.0,10.0
5430,0.5833333333333334,999.0,1.0,0.625,0.0,0.0,0.0,0.5730926779313875,0.5640576269608528,10.0,0.0,0.0,0.011904761904761973,0.0,10.0
5431,0.5833333333333334,999.0,1.0,0.625,0.0,0.0,0.0,0.5730926779313875,0.5640576269608528,10.0,0.0,0.0,0.011904761904761973,0.0,10.0
5432,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9014778325123153,0.7530079116286013,5.0,3.0,2.0,0.0714285714285714,0.0,5.0
5433,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9014778325123153,0.7530079116286013,5.0,3.0,2.0,0.0714285714285714,0.0,5.0
5434,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9014778325123153,0.7530079116286013,5.0,3.0,2.0,0.0714285714285714,0.0,5.0
5435,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9014778325123153,0.7530079116286013,5.0,3.0,2.0,0.0714285714285714,0.0,5.0
5436,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9014778325123153,0.7530079116286013,5.0,3.0,2.0,0.0714285714285714,0.0,5.0
5437,0.52,999.0,1.0,0.5,0.0,0.0,0.0,0.5,0.4669683257918552,2.0,0.0,0.0,0.020000000000000018,0.0,2.0
5438,0.52,999.0,1.0,0.5,0.0,0.0,0.0,0.5,0.4669683257918552,2.0,0.0,0.0,0.020000000000000018,0.0,2.0
5439,0.52,999.0,1.0,0.5,0.0,0.0,0.0,0.5,0.4669683257918552,2.0,0.0,0.0,0.020000000000000018,0.0,2.0
5440,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.7243589743589745,0.657256894049347,9.0,1.0,1.0,0.40384615384615385,0.0,9.0
5441,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.7243589743589745,0.657256894049347,9.0,1.0,1.0,0.40384615384615385,0.0,9.0
5442,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9503798670465337,0.7575295075295075,3.0,3.0,3.0,0.019230769230769273,0.0,3.0
5443,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9503798670465337,0.7575295075295075,3.0,3.0,3.0,0.019230769230769273,0.0,3.0
5444,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9503798670465337,0.7575295075295075,3.0,3.0,3.0,0.019230769230769273,0.0,3.0
5445,0.46296296296296297,999.0,1.0,0.46511627906976744,0.0,0.0,0.0,0.4539842873176207,0.43221200096200096,0.0,0.0,0.0,0.008417508417508435,0.0,0.0
5446,0.46296296296296297,999.0,1.0,0.46511627906976744,0.0,0.0,0.0,0.4539842873176207,0.43221200096200096,0.0,0.0,0.0,0.008417508417508435,0.0,0.0
5447,0.46296296296296297,999.0,1.0,0.46511627906976744,0.0,0.0,0.0,0.4539842873176207,0.43221200096200096,0.0,0.0,0.0,0.008417508417508435,0.0,0.0
5448,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9558538945331398,0.7591242158801502,3.0,3.0,3.0,0.019230769230769273,0.0,3.0
5449,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9558538945331398,0.7591242158801502,3.0,3.0,3.0,0.019230769230769273,0.0,3.0
5450,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9558538945331398,0.7591242158801502,3.0,3.0,3.0,0.019230769230769273,0.0,3.0
5451,1.0,999.0,1.0,1.0,0.0,0.0,0.0,0.9558538945331398,0.7591242158801502,3.0,3.0,3.0,0.019230769230769273,0.0,3.0
